date,temp,rh,pop,wDir,wSpeed
2015012212, 1, 21, 0.00, 179, 2
2015012213, 2, 19, 0.00, 119, 2
2015012214, 3, 17, 0.00, 128, 3
2015012215, 2, 15, 0.00, 82, 0
2015012216, 3, 14, 0.00, 128, 0
2015012217, 2, 16, 0.00, 116, 0
2015012218, -2, 21, 0.00, 14, 0
2015012219, -5, 27, 0.00, 300, 0
2015012220, -5, 34, 0.00, 6, 0
2015012221, -9, 36, 0.00, 278, 0
2015012222, -7, 31, 0.00, 23, 1
2015012223     ,999999,999999,999999,999999,999999
2015012300, -8, 45, 0.00, 261, 2
2015012301, -12, 46, 0.00, 303, 0
2015012302, -12, 48, 0.00, 31, 1
2015012303, -11, 54, 0.00, 326, 3
2015012304, -13, 54, 0.00, 292, 0
2015012305, -11, 57, 0.00, 6, 2
2015012306, -12, 58, 0.00, 286, 2
2015012307, -14, 60, 0.00, 286, 0
2015012308, -13, 59, 0.00, 349, 0
2015012309, -7, 53, 0.00, 17, 2
2015012310, -2, 29, 0.00, 88, 0
2015012311, 3, 24, 0.00, 238, 2
2015012312, 4, 21, 0.00, 230, 2
2015012313, 5, 20, 0.00, 153, 2
2015012314, 6, 18, 0.00, 119, 2
2015012315, 5, 16, 0.00, 130, 2
2015012316, 6, 19, 0.00, 105, 4
2015012317, 4, 20, 0.00, 105, 2
2015012318, 1, 23, 0.00, 119, 2
2015012319, -4, 30, 0.00, 315, 0
2015012320, -6, 32, 0.00, 309, 0
2015012321, -8, 37, 0.00, 326, 0
2015012322, -8, 44, 0.00, 0, 0
2015012323     ,999999,999999,999999,999999,999999
2015012400, -10, 46, 0.00, 283, 0
2015012401, -11, 47, 0.00, 340, 0
2015012402, -11, 52, 0.00, 252, 0
2015012403, -9, 56, 0.00, 309, 0
2015012404, -11, 53, 0.00, 340, 0
2015012405, -11, 54, 0.00, 323, 0
2015012406, -8, 53, 0.00, 128, 0
2015012407, -9, 54, 0.00, 37, 0
2015012408, -9, 53, 0.00, 349, 0
2015012409, -7, 49, 0.00, 164, 0
2015012410, -3, 44, 0.00, 258, 2
2015012411, -1, 41, 0.00, 116, 2
2015012412, -2, 35, 0.00, 43, 0
2015012413, 1, 38, 0.00, 179, 3
2015012414, 1, 40, 0.00, 162, 4
2015012415, -1, 48, 0.00, 128, 1
2015012416, 1, 60, 0.00, 34, 2
2015012417, 0, 72, 0.00, 264, 2
2015012418, -1, 83, 0.00, 300, 2
2015012419, -1, 86, 0.00, 252, 2
2015012420, -1, 83, 0.10, 334, 0
2015012421, -3, 81, 0.00, 139, 0
2015012422, -1, 78, 0.00, 9, 0
2015012423     ,999999,999999,999999,999999,999999
2015012500, -4, 75, 0.00, 309, 0
2015012501, -4, 77, 0.00, 329, 0
2015012502, -5, 85, 0.00, 258, 2
2015012503, -7, 87, 0.00, 332, 2
2015012504, -8, 87, 0.00, 6, 0
2015012505, -11, 84, 0.00, 6, 0
2015012506, -12, 83, 0.00, 349, 0
2015012507, -12, 82, 0.00, 278, 0
2015012508, -12, 86, 0.00, 23, 0
2015012509, -9, 86, 0.00, 337, 0
2015012510, -4, 78, 0.00, 230, 0
2015012511, -1, 61, 0.00, 247, 0
2015012512, 3, 50, 0.00, 286, 3
2015012513, 5, 39, 0.00, 224, 3
2015012514, 4, 31, 0.00, 130, 0
2015012515, 5, 30, 0.00, 235, 0
2015012516, 5, 28, 0.00, 264, 0
2015012517, 4, 29, 0.00, 230, 1
2015012518, 0, 38, 0.00, 247, 1
2015012519, -3, 52, 0.00, 264, 0
2015012520, -4, 58, 0.00, 238, 1
2015012521, -2, 62, 0.00, 241, 2
2015012522, -7, 62, 0.00, 275, 0
2015012523     ,999999,999999,999999,999999,999999
2015012600, -7, 70, 0.00, 54, 2
2015012601, -10, 70, 0.00, 337, 0
2015012602, -10, 76, 0.00, 283, 0
