date,temp,rh,pop,wDir,wSpeed
2015012322, 2, 34, 0.00, 108, 4
2015012323     ,999999,999999,999999,999999,999999
2015012400, -1, 37, 0.00, 57, 0
2015012401, -1, 41, 0.00, 14, 1
2015012402, 0, 45, 0.00, 224, 2
2015012403, -4, 53, 0.00, 210, 3
2015012404, -1, 51, 0.00, 145, 4
2015012405, -1, 51, 0.00, 82, 4
2015012406, -2, 44, 0.00, 34, 1
2015012407, -4, 51, 0.00, 232, 2
2015012408, 0, 50, 0.00, 139, 2
2015012409, -2, 57, 0.00, 295, 0
2015012410, -3, 70, 0.00, 11, 0
2015012411, -3, 77, 0.10, 292, 0
2015012412, -2, 90, 0.20, 261, 3
2015012413, -2, 92, 0.40, 266, 0
2015012414, -3, 89, 0.40, 286, 0
2015012415, -1, 91, 0.00, 315, 2
2015012416, -3, 89, 0.10, 337, 1
2015012417, -3, 91, 0.30, 334, 1
2015012418, -3, 92, 0.40, 11, 0
2015012419, -3, 93, 0.20, 343, 0
2015012420, -2, 95, 0.20, 0, 2
2015012421, -2, 96, 0.00, 351, 0
2015012422, -4, 94, 0.10, 329, 0
2015012423     ,999999,999999,999999,999999,999999
2015012500, -4, 94, 0.00, 247, 0
2015012501, -2, 96, 0.00, 289, 2
2015012502, -4, 94, 0.00, 300, 0
2015012503, -4, 94, 0.00, 329, 0
2015012504, -2, 95, 0.00, 326, 3
2015012505, -4, 92, 0.00, 315, 2
2015012506, -4, 91, 0.00, 343, 1
2015012507, -4, 90, 0.00, 315, 1
2015012508, -2, 90, 0.00, 349, 4
2015012509, -1, 86, 0.00, 11, 4
2015012510, -3, 82, 0.00, 329, 3
2015012511, -3, 80, 0.00, 323, 2
2015012512, -2, 78, 0.00, 3, 3
2015012513, 1, 80, 0.00, 306, 4
2015012514, 1, 80, 0.00, 9, 2
2015012515, -1, 79, 0.00, 349, 1
2015012516, 1, 79, 0.00, 74, 5
2015012517, -1, 76, 0.00, 210, 1
2015012518, -1, 75, 0.00, 96, 1
2015012519, -1, 72, 0.00, 128, 1
2015012520, 1, 76, 0.00, 116, 2
2015012521, 1, 82, 0.00, 54, 4
2015012522, -1, 77, 0.00, 116, 1
2015012523     ,999999,999999,999999,999999,999999
2015012600, -1, 72, 0.00, 139, 2
2015012601, -4, 87, 0.00, 37, 3
2015012602, -1, 90, 0.00, 9, 0
2015012603, -2, 94, 0.00, 249, 2
2015012604, -2, 94, 0.00, 113, 3
2015012605, -1, 93, 0.00, 145, 2
2015012606, -2, 86, 0.00, 85, 3
2015012607, -2, 84, 0.00, 26, 4
2015012608, -4, 90, 0.00, 26, 0
2015012609, -4, 88, 0.00, 329, 0
2015012610, -1, 93, 0.00, 213, 0
2015012611, 0, 91, 0.00, 354, 3
2015012612, 1, 78, 0.00, 0, 3
2015012613, 1, 75, 0.00, 300, 6
2015012614, 3, 65, 0.00, 227, 3
2015012615, 3, 50, 0.00, 278, 1
2015012616, 3, 54, 0.00, 71, 2
2015012617, 4, 57, 0.00, 45, 9
2015012618, 1, 56, 0.00, 74, 6
2015012619, -1, 56, 0.00, 54, 10
2015012620, 0, 63, 0.00, 54, 5
2015012621, -1, 56, 0.00, 28, 3
2015012622, -2, 55, 0.00, 48, 6
2015012623     ,999999,999999,999999,999999,999999
2015012700, -3, 61, 0.00, 34, 5
2015012701, -5, 66, 0.00, 54, 5
2015012702, -3, 70, 0.00, 60, 6
2015012703, -3, 68, 0.00, 85, 4
