date,temp,rh,pop,wDir,wSpeed
2015011623     ,999999,999999,999999,999999,999999
2015011700, -4, 38, 999999, 323, 3
2015011701, -7, 38, 999999, 283, 0
2015011702, -5, 41, 999999, 235, 0
2015011703, -7, 46, 999999, 323, 0
2015011704, -9, 46, 999999, 309, 0
2015011705, -8, 50, 999999, 0, 0
2015011706, -8, 51, 999999, 0, 0
2015011707, -11, 52, 999999, 298, 0
2015011708, -11, 52, 999999, 0, 0
2015011709, -8, 46, 999999, 147, 0
2015011710, -4, 41, 999999, 181, 2
2015011711, -2, 29, 999999, 20, 0
2015011712, 1, 28, 999999, 111, 2
2015011713, 2, 21, 999999, 82, 1
2015011714, 6, 16, 999999, 306, 6
2015011715, 5, 18, 999999, 119, 0
2015011716, 4, 15, 999999, 94, 3
2015011717, 0, 25, 999999, 85, 4
2015011718, 1, 31, 999999, 51, 2
2015011719, -2, 32, 999999, 77, 1
2015011720, -2, 33, 999999, 40, 0
2015011721, -2, 35, 999999, 105, 0
2015011722, -1, 38, 999999, 159, 0
2015011723     ,999999,999999,999999,999999,999999
2015011800, 2, 35, 999999, 272, 5
2015011801, -1, 34, 999999, 215, 6
2015011802, 1, 40, 999999, 213, 6
2015011803, -1, 43, 999999, 247, 7
2015011804, -1, 47, 999999, 266, 9
2015011805, 1, 48, 999999, 261, 8
2015011806, -1, 47, 999999, 249, 10
2015011807, -2, 47, 999999, 264, 7
2015011808, 1, 43, 999999, 249, 10
2015011809, 1, 46, 999999, 249, 13
2015011810, -1, 42, 999999, 269, 11
2015011811, 0, 40, 999999, 232, 14
2015011812, 3, 29, 999999, 255, 11
2015011813, 3, 26, 999999, 289, 11
2015011814, 3, 18, 999999, 272, 9
2015011815, 4, 15, 999999, 292, 18
2015011816, 3, 18, 999999, 286, 14
2015011817, 2, 23, 999999, 283, 13
2015011818, -1, 24, 999999, 269, 7
2015011819, -1, 27, 999999, 196, 3
2015011820, 1, 30, 999999, 258, 6
2015011821, 1, 31, 999999, 275, 6
2015011822, -1, 28, 999999, 275, 4
2015011823     ,999999,999999,999999,999999,999999
2015011900, 1, 31, 999999, 247, 6
2015011901, 0, 31, 999999, 278, 5
2015011902, 0, 30, 999999, 261, 5
2015011903, 0, 32, 999999, 241, 4
2015011904, -3, 32, 999999, 252, 2
2015011905, -1, 35, 999999, 261, 3
2015011906, -4, 40, 999999, 351, 2
2015011907, -5, 44, 999999, 315, 2
2015011908, -7, 43, 999999, 0, 0
2015011909, -3, 37, 999999, 213, 0
2015011910, -1, 28, 999999, 249, 1
2015011911, 3, 19, 999999, 190, 1
2015011912, 6, 19, 999999, 147, 4
2015011913, 6, 15, 999999, 122, 2
2015011914, 9, 14, 999999, 94, 5
2015011915, 6, 14, 999999, 82, 6
2015011916, 5, 16, 999999, 85, 6
2015011917, 5, 21, 999999, 77, 5
2015011918, 1, 22, 999999, 60, 0
2015011919, 0, 24, 999999, 77, 0
2015011920, 1, 31, 999999, 0, 2
2015011921, 0, 32, 999999, 337, 0
2015011922, -1, 34, 999999, 343, 2
2015011923     ,999999,999999,999999,999999,999999
2015012000, -4, 35, 999999, 334, 0
2015012001, -5, 38, 999999, 337, 0
2015012002, -6, 39, 999999, 326, 0
2015012003, -6, 41, 999999, 320, 0
2015012004, -6, 42, 999999, 320, 0
2015012005, -4, 45, 999999, 227, 2
2015012006, -6, 41, 999999, 323, 0
2015012007, -6, 43, 999999, 306, 0
2015012008, -6, 44, 999999, 164, 0
2015012009, -3, 46, 999999, 346, 2
2015012010, -3, 38, 999999, 323, 0
2015012011, 2, 33, 999999, 11, 2
2015012012, 5, 29, 999999, 122, 3
2015012013, 10, 18, 999999, 215, 6
2015012014, 12, 15, 999999, 221, 7
2015012015, 10, 12, 999999, 235, 7
2015012016, 11, 14, 999999, 286, 7
2015012017, 10, 17, 999999, 275, 7
2015012018, 2, 25, 999999, 79, 2
2015012019, 0, 28, 999999, 26, 0
2015012020, 2, 22, 999999, 309, 2
2015012021, 4, 24, 999999, 300, 3
2015012022, 2, 29, 999999, 196, 2
2015012023     ,999999,999999,999999,999999,999999
2015012100, 2, 29, 999999, 309, 7
2015012101, -1, 31, 999999, 289, 2
2015012102, 1, 34, 999999, 289, 5
2015012103, 1, 37, 999999, 289, 5
2015012104, -2, 37, 999999, 266, 3
2015012105, 0, 38, 999999, 289, 5
2015012106, -3, 33, 999999, 289, 2
2015012107, -3, 42, 999999, 162, 2
2015012108, -4, 43, 999999, 346, 0
2015012109, -1, 36, 999999, 23, 0
2015012110, -1, 28, 999999, 334, 2
2015012111, 0, 23, 999999, 102, 2
2015012112, 0, 21, 999999, 303, 1
2015012113, 3, 19, 999999, 306, 3
2015012114, 2, 16, 999999, 210, 2
2015012115, 4, 19, 999999, 23, 3
2015012116, 4, 18, 999999, 238, 4
2015012117, 1, 17, 999999, 215, 3
2015012118, 0, 19, 999999, 213, 2
2015012119, -1, 22, 999999, 48, 2
2015012120, -2, 24, 999999, 346, 0
2015012121, -1, 29, 999999, 329, 0
2015012122, -4, 31, 999999, 23, 0
2015012123     ,999999,999999,999999,999999,999999
2015012200, -5, 32, 999999, 323, 3
2015012201, -7, 31, 999999, 309, 0
2015012202, -8, 33, 999999, 17, 0
2015012203, -7, 40, 999999, 337, 2
2015012204, -10, 40, 999999, 329, 0
2015012205, -10, 44, 999999, 238, 0
2015012206, -9, 47, 999999, 0, 2
2015012207, -9, 48, 999999, 351, 2
2015012208, -9, 48, 999999, 261, 0
2015012209, -9, 43, 999999, 0, 0
2015012210, -2, 32, 999999, 283, 0
2015012211, 1, 25, 999999, 153, 3
2015012212, 4, 19, 999999, 150, 3
2015012213, 6, 13, 999999, 215, 5
2015012214, 5, 6, 999999, 264, 6
2015012215, 8, 7, 999999, 275, 7
2015012216, 8, 7, 999999, 247, 6
2015012217, 5, 6, 999999, 184, 0
2015012218, 1, 28, 999999, 79, 4
2015012219, 1, 31, 999999, 99, 0
2015012220, 0, 34, 999999, 261, 0
2015012221, 0, 36, 999999, 309, 0
2015012222, -2, 39, 999999, 156, 2
2015012223     ,999999,999999,999999,999999,999999
2015012300, -5, 36, 999999, 264, 0
2015012301, -5, 36, 999999, 227, 0
2015012302, -4, 38, 999999, 357, 2
2015012303, -2, 34, 999999, 224, 4
2015012304, -1, 28, 999999, 272, 1
2015012305, -1, 34, 999999, 334, 2
2015012306, -1, 35, 999999, 26, 2
2015012307, -2, 37, 999999, 275, 0
2015012308, -4, 38, 999999, 315, 0
2015012309, -2, 33, 999999, 329, 0
2015012310, 0, 27, 999999, 28, 0
2015012311, 4, 22, 999999, 159, 1
2015012312, 9, 18, 999999, 116, 2
2015012313, 10, 15, 999999, 218, 4
2015012314, 9, 13, 999999, 116, 1
2015012315, 9, 12, 999999, 105, 2
2015012316, 7, 15, 999999, 82, 6
2015012317, 6, 21, 999999, 96, 8
2015012318, 4, 25, 999999, 51, 3
2015012319, 3, 29, 999999, 74, 3
2015012320, 1, 31, 999999, 20, 0
2015012321, -1, 35, 999999, 51, 0
2015012322, -1, 36, 999999, 57, 0
2015012323     ,999999,999999,999999,999999,999999
2015012400, -4, 38, 999999, 340, 0
2015012401, -3, 35, 999999, 354, 0
2015012402, -2, 38, 999999, 337, 2
2015012403, -3, 40, 999999, 0, 2
2015012404, -5, 38, 999999, 326, 0
2015012405, -6, 42, 999999, 351, 0
2015012406, -4, 45, 999999, 312, 0
2015012407, -6, 43, 999999, 150, 0
2015012408, -5, 43, 999999, 343, 0
2015012409, -2, 45, 999999, 213, 2
2015012410, -1, 42, 999999, 315, 0
2015012411, 0, 40, 999999, 94, 2
2015012412, 0, 42, 999999, 60, 3
2015012413, -2, 40, 999999, 119, 0
2015012414, -2, 53, 999999, 45, 0
2015012415, -4, 86, 999999, 9, 0
2015012416, -2, 90, 999999, 40, 2
2015012417, -4, 90, 999999, 128, 0
2015012418, -2, 94, 999999, 108, 2
2015012419, -5, 92, 999999, 119, 0
2015012420, -3, 94, 999999, 136, 0
2015012421, -5, 93, 999999, 105, 0
2015012422, -3, 96, 999999, 113, 0
2015012423     ,999999,999999,999999,999999,999999
2015012500, -6, 93, 999999, 11, 0
2015012501, -6, 93, 999999, 0, 0
2015012502, -5, 95, 999999, 343, 2
2015012503, -5, 94, 999999, 332, 2
2015012504, -6, 93, 999999, 343, 0
2015012505, -6, 92, 999999, 340, 0
2015012506, -6, 93, 999999, 45, 0
2015012507, -7, 91, 999999, 343, 0
2015012508, -9, 89, 999999, 320, 0
2015012509, -8, 89, 999999, 349, 0
2015012510, -5, 91, 999999, 0, 0
2015012511, 0, 82, 999999, 156, 2
2015012512, 1, 75, 999999, 196, 2
2015012513, 4, 64, 999999, 198, 6
2015012514, 2, 60, 999999, 210, 3
2015012515, 4, 62, 999999, 227, 5
2015012516, 5, 60, 999999, 210, 2
2015012517, 4, 60, 999999, 215, 2
2015012518, 1, 56, 999999, 283, 3
2015012519, 3, 59, 999999, 309, 2
2015012520, 2, 65, 999999, 94, 0
2015012521, -1, 69, 999999, 235, 0
2015012522, -1, 72, 999999, 235, 0
2015012523     ,999999,999999,999999,999999,999999
2015012600, -3, 74, 999999, 320, 1
2015012601, -2, 72, 999999, 249, 0
2015012602, -4, 78, 999999, 20, 0
2015012603, -3, 83, 999999, 323, 0
2015012604, -3, 82, 999999, 323, 2
2015012605, -5, 81, 999999, 278, 0
2015012606, -5, 80, 999999, 11, 0
2015012607, -3, 82, 999999, 227, 3
2015012608, -2, 86, 999999, 247, 0
2015012609, -1, 78, 999999, 252, 2
2015012610, -1, 73, 999999, 351, 0
2015012611, 2, 62, 999999, 31, 2
2015012612, 3, 52, 999999, 162, 0
2015012613, 6, 42, 999999, 77, 9
2015012614, 3, 42, 999999, 99, 8
2015012615, 4, 43, 999999, 108, 7
2015012616, 2, 49, 999999, 68, 7
2015012617, 1, 56, 999999, 85, 4
2015012618, -1, 59, 999999, 88, 3
2015012619, -2, 63, 999999, 60, 3
2015012620, 0, 65, 999999, 96, 3
2015012621, -1, 65, 999999, 85, 4
2015012622, -4, 67, 999999, 108, 1
2015012623     ,999999,999999,999999,999999,999999
2015012700, -3, 66, 999999, 79, 4
2015012701, -3, 52, 999999, 65, 3
2015012702, -3, 55, 999999, 96, 4
2015012703, -5, 48, 999999, 96, 1
2015012704, -4, 45, 999999, 57, 3
2015012705, -6, 42, 999999, 74, 0
2015012706, -4, 43, 999999, 145, 0
2015012707, -5, 49, 999999, 28, 2
2015012708, -7, 46, 999999, 11, 0
2015012709, -7, 42, 999999, 65, 0
2015012710, -5, 34, 999999, 111, 1
2015012711, -4, 36, 999999, 85, 1
2015012712, -1, 37, 999999, 125, 2
2015012713, 0, 41, 999999, 119, 2
2015012714, -1, 33, 999999, 102, 2
2015012715, -2, 34, 999999, 68, 3
2015012716, -3, 37, 999999, 96, 4
2015012717, -2, 42, 999999, 48, 6
2015012718, -2, 44, 999999, 82, 3
2015012719, -3, 41, 999999, 68, 5
2015012720, -3, 38, 999999, 57, 3
2015012721, -4, 38, 999999, 60, 0
2015012722, -6, 38, 999999, 37, 0
2015012723     ,999999,999999,999999,999999,999999
2015012800, -6, 38, 999999, 20, 0
2015012801, -4, 38, 999999, 45, 3
2015012802, -6, 37, 999999, 57, 0
2015012803, -4, 41, 999999, 68, 2
2015012804, -7, 43, 999999, 48, 1
2015012805, -8, 46, 999999, 48, 1
2015012806, -8, 49, 999999, 340, 0
2015012807, -6, 54, 999999, 26, 2
2015012808, -8, 52, 999999, 40, 0
2015012809, -5, 48, 999999, 51, 3
2015012810, -6, 36, 999999, 91, 2
2015012811, -6, 31, 999999, 51, 2
